Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
GATA3	2625	-0.003	-0.584	-0.004	0.789	-0.003	0.009	1.814	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.03	-1.27	0.395
LINC00708	100507143	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.814	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.03	-1.27	0.395
RNA5SP299	100873574	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.814	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.199	0.395
LINC00709	100507163	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.199	0.395
SFTA1P	207107	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.253	0.395
LINC00710	254312	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.253	0.395
CELF2	10659	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.253	0.395
USP6NL	9712	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
ECHDC3	79746	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
PROSER2	254427	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.278	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
UPF2	26019	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
DHTKD1	55526	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
MIR548AK	100616488	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
SEC61A2	55176	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
U6|ENSG00000272507.1	NA	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
snoU13|ENSG00000238900.1	NA	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
NUDT5	11164	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
CDC123	8872	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
RN7SL232P	NA	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.671	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
RN7SL198P	106479294	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.774	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
CAMK1D	57118	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.238	0.395
SNORD45|ENSG00000252438.1	NA	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.296	0.395
RNU6ATAC39P	106481172	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.296	0.395
MIR4480	100616151	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
MIR548Q	100313841	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
CCDC3	83643	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
RNA5SP300	100873575	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.791	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
OPTN	10133	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
MCM10	55388	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
UCMA	221044	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
PHYH	5264	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
SEPHS1	22929	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
BEND7	222389	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
PRPF18	8559	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
FRMD4A	55691	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.275	0.395
RNA5SP301	100873576	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-0.239	0.395
MIR4293	100422843	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.275	0.395
MIR1265	100302116	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.274	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.275	0.395
FAM107B	83641	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.293	0.395
RNA5SP302	106479004	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
CDNF	441549	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
HSPA14	51182	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
SUV39H2	79723	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
DCLRE1C	64421	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
MEIG1	644890	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
OLAH	55301	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
ACBD7	414149	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
C10orf111	221060	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
NMT2	9397	-0.003	-0.584	-0.004	0.008	-0.003	0.009	1.252	0.01	-0.821	-0.072	-0.607	-0.861	-0.638	-0.018	0.31	0.717	0.783	0.019	-0.003	0.008	0.125	0.059	-0.087	0.088	0.001	1.573	0.015	-0.43	0	0.05	-0.001	-0.071	-0.005	0.024	0.05	0.011	0.01	0.011	0.011	-0.209	-0.519	0.022	0.019	0.016	-0.009	0.019	0.015	-0.013	0.087	0.018	0.009	0.517	0	-0.016	-0.476	0.016	0	0.002	0.022	-1.25	0.395
